# OpenSignals Text File Format. Version 1
# {"98:D3:41:FD:4F:0D": {"position": 0, "device": "bitalino_rev", "device name": "98:D3:41:FD:4F:0D", "device connection": "BTH98:D3:41:FD:4F:0D", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10, 10, 10, 10, 6, 6], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2024-4-19", "time": "10:25:46.288", "channels": [1, 2, 3, 4, 5, 6], "sensor": ["RAW", "ECGBIT", "RAW", "RAW", "RAW", "RAW"], "label": ["A1", "A2", "A3", "A4", "A5", "A6"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1", "A2", "A3", "A4", "A5", "A6"], "special": [{}, {}, {}, {}, {}, {}], "digital IO": [0, 0, 1, 1], "convertedValues": 0}}
# EndOfHeader
0	0	0	0	0	505	489	0	543	39	4	
1	0	0	0	0	502	479	0	540	39	4	
2	0	0	0	0	510	473	0	541	39	4	
3	0	0	0	0	503	472	0	536	39	4	
4	0	0	0	0	501	478	0	533	39	4	
5	0	0	0	0	499	479	0	534	39	4	
6	0	0	0	0	505	476	0	532	39	4	
7	0	0	0	0	508	483	0	533	39	4	
8	0	0	0	0	506	490	0	522	39	4	
9	0	0	0	0	513	493	0	518	39	4	
10	0	0	0	0	499	488	0	520	39	4	
11	0	0	0	0	504	485	0	518	39	4	
12	0	0	0	0	500	482	0	524	39	4	
13	0	0	0	0	508	490	0	523	39	4	
14	0	0	0	0	509	493	0	526	39	4	
15	0	0	0	0	502	490	0	524	39	4	
0	0	0	0	0	496	489	0	519	39	4	
1	0	0	0	0	497	492	0	518	39	4	
2	0	0	0	0	499	497	0	515	39	4	
3	0	0	0	0	509	506	0	515	39	4	
4	0	0	0	0	506	515	0	519	39	4	
5	0	0	0	0	508	515	0	526	39	4	
6	0	0	0	0	502	508	0	551	39	4	
7	0	0	0	0	502	496	0	568	39	4	
8	0	0	0	0	496	492	0	585	39	4	
9	0	0	0	0	504	494	0	595	39	4	
10	0	0	0	0	504	491	0	592	39	4	
11	0	0	0	0	501	495	0	605	39	4	
12	0	0	0	0	503	502	0	600	39	4	
13	0	0	0	0	510	505	0	583	39	4	
14	0	0	0	0	506	515	0	580	39	4	
15	0	0	0	0	502	514	0	585	39	4	
0	0	0	0	0	504	513	0	574	39	4	
1	0	0	0	0	506	505	0	561	39	4	
2	0	0	0	0	507	497	0	558	39	4	
3	0	0	0	0	499	498	0	551	39	4	
4	0	0	0	0	499	499	0	542	39	4	
5	0	0	0	0	502	495	0	536	39	4	
6	0	0	0	0	505	491	0	531	39	4	
7	0	0	0	0	510	489	0	524	39	4	
8	0	0	0	0	509	486	0	524	39	4	
9	0	0	0	0	508	482	0	518	39	4	
10	0	0	0	0	507	482	0	523	39	4	
11	0	0	0	0	504	483	0	543	39	4	
12	0	0	0	0	507	481	0	552	39	4	
13	0	0	0	0	492	487	0	551	39	4	
14	0	0	0	0	502	493	0	551	39	4	
15	0	0	0	0	500	499	0	569	39	4	
0	0	0	0	0	506	501	0	569	39	4	
1	0	0	0	0	502	500	0	556	39	4	
2	0	0	0	0	510	506	0	545	39	4	
3	0	0	0	0	507	511	0	536	39	4	
4	0	0	0	0	500	507	0	531	39	4	
5	0	0	0	0	505	506	0	524	39	4	
6	0	0	0	0	512	517	0	531	39	4	
7	0	0	0	0	505	520	0	517	39	4	
8	0	0	0	0	499	514	0	518	39	4	
9	0	0	0	0	498	508	0	537	39	4	
10	0	0	0	0	498	500	0	543	39	4	
11	0	0	0	0	500	494	0	537	39	4	
12	0	0	0	0	496	503	0	535	39	4	
13	0	0	0	0	500	503	0	526	39	4	
14	0	0	0	0	510	498	0	528	39	4	
15	0	0	0	0	511	500	0	541	39	4	
0	0	0	0	0	506	502	0	547	39	4	
1	0	0	0	0	502	503	0	554	39	4	
2	0	0	0	0	501	498	0	569	39	4	
3	0	0	0	0	505	493	0	581	39	4	
4	0	0	0	0	503	489	0	556	39	4	
5	0	0	0	0	507	487	0	554	39	4	
6	0	0	0	0	509	488	0	546	39	4	
7	0	0	0	0	505	490	0	535	39	4	
8	0	0	0	0	505	485	0	532	39	4	
9	0	0	0	0	502	479	0	546	39	4	
10	0	0	0	0	503	480	0	556	39	4	
11	0	0	0	0	504	482	0	566	39	4	
12	0	0	0	0	501	478	0	580	39	4	
13	0	0	0	0	499	473	0	580	39	4	
14	0	0	0	0	499	471	0	592	39	4	
15	0	0	0	0	519	473	0	579	39	4	
0	0	0	0	0	502	482	0	562	39	4	
1	0	0	0	0	500	494	0	543	39	4	
2	0	0	0	0	505	496	0	531	39	4	
3	0	0	0	0	503	502	0	522	39	4	
4	0	0	0	0	503	503	0	514	39	4	
5	0	0	0	0	503	497	0	514	39	4	
6	0	0	0	0	505	497	0	506	39	4	
7	0	0	0	0	503	497	0	509	39	4	
8	0	0	0	0	507	496	0	505	39	4	
9	0	0	0	0	505	488	0	522	39	4	
10	0	0	0	0	504	486	0	543	39	4	
11	0	0	0	0	505	483	0	545	39	4	
12	0	0	0	0	499	484	0	541	39	4	
13	0	0	0	0	500	484	0	551	39	4	
14	0	0	0	0	505	481	0	556	39	4	
15	0	0	0	0	503	484	0	556	39	4	
0	0	0	0	0	499	485	0	562	39	4	
1	0	0	0	0	498	493	0	553	39	4	
2	0	0	0	0	496	498	0	537	39	4	
3	0	0	0	0	506	497	0	521	39	4	
4	0	0	0	0	505	505	0	526	39	4	
5	0	0	0	0	500	517	0	540	39	4	
6	0	0	0	0	509	529	0	537	39	4	
7	0	0	0	0	504	534	0	527	39	4	
8	0	0	0	0	499	534	0	529	39	4	
9	0	0	0	0	496	528	0	532	39	4	
10	0	0	0	0	507	527	0	535	39	4	
11	0	0	0	0	504	533	0	550	39	4	
12	0	0	0	0	497	539	0	548	39	4	
13	0	0	0	0	504	543	0	555	39	4	
14	0	0	0	0	503	542	0	560	39	4	
15	0	0	0	0	511	529	0	556	39	4	
0	0	0	0	0	501	521	0	561	39	4	
1	0	0	0	0	501	512	0	552	39	4	
2	0	0	0	0	498	504	0	555	39	4	
3	0	0	0	0	496	500	0	563	39	4	
